Date,AUD,EUR,NZD,GBP,BRL,CAD,CNY,DKK,HKD,INR,JPY,MYR,MXN,NOK,ZAR,SGD,KRW,LKR,SEK,CHF,TWD,THB,VEB
2000-06-30,0.5971,0.9545,0.469,1.513,1.804,1.4798,8.2782,7.82,7.796,44.7,106.14,3.8,9.843,8.581,6.79,1.7275,1115.15,79.2,8.821,1.6317,30.8,39.2,0.6825
2000-07-03,0.5996,0.9526,0.4675,1.5135,1.809,1.4793,8.2786,7.83,7.796,44.72,105.64,3.8,9.5525,8.588,6.8125,1.7327,1113.9,79.25,8.7925,1.6323,30.83,39.39,0.6825
2000-07-04,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2000-07-05,0.5907,0.9548,0.4608,1.512,1.805,1.4909,8.2787,7.818,7.7962,44.69,106.91,3.8,9.515,8.588,6.785,1.738,1117.5,79.35,8.83,1.622,30.85,39.6,0.683
2000-07-06,0.5909,0.9527,0.4605,1.512,1.798,1.485,8.2791,7.833,7.7964,44.81,107.37,3.8,9.557,8.6,6.85,1.7367,1117.5,79.35,8.866,1.625,30.88,39.6,0.6833
2000-07-07,0.5901,0.9484,0.4605,1.5143,1.799,1.481,8.2793,7.8675,7.7968,44.78,107.81,3.8,9.508,8.5925,6.845,1.737,1119,79.35,8.915,1.6278,30.88,39.75,0.684
2000-07-10,0.5912,0.9521,0.4611,1.5137,1.8,1.4798,8.2795,7.8425,7.7965,44.75,107.1,3.8,9.5,8.5825,6.825,1.7385,1118.5,79.35,8.8855,1.6275,30.9,39.92,0.684
2000-07-11,0.5891,0.9497,0.4597,1.514,1.799,1.4785,8.2794,7.859,7.7961,44.75,106.93,3.8,9.439,8.6092,6.81,1.7435,1116.7,79.25,8.8906,1.6335,30.9,40.01,0.6848
2000-07-12,0.589,0.9401,0.4595,1.5068,1.805,1.4815,8.2795,7.935,7.796,44.75,108.36,3.8,9.4815,8.673,6.835,1.7435,1115.7,79.3,8.8925,1.651,30.9,40.03,0.685
2000-07-13,0.5855,0.9339,0.4597,1.499,1.809,1.4809,8.2791,7.9797,7.796,44.78,108.27,3.8,9.4375,8.729,6.845,1.7435,1111.3,79.3,8.941,1.6608,30.9,39.98,0.6855
2000-07-14,0.5847,0.9374,0.4612,1.499,1.812,1.4845,8.2796,7.959,7.7965,44.78,107.88,3.8,9.424,8.698,6.89,1.7432,1113,79.3,8.898,1.6532,30.9,40.05,0.6855
2000-07-17,0.5855,0.9351,0.4579,1.492,1.8,1.4813,8.2791,7.972,7.7973,44.74,108.53,3.8,9.342,8.75,6.9275,1.7478,1113.1,78.75,8.968,1.6575,30.96,40.31,0.6862
2000-07-18,0.5844,0.9322,0.4576,1.4945,1.798,1.4783,8.2796,7.998,7.7968,44.83,108.3,3.8,9.3385,8.79,6.9475,1.7465,1113.7,78.58,9,1.6608,31,40.25,0.6865
2000-07-19,0.575,0.9237,0.454,1.4942,1.807,1.4758,8.2796,8.07,7.797,44.85,108.2,3.8,9.415,8.854,6.98,1.746,1112.3,78.5,9.081,1.6781,31.08,40.17,0.6865
2000-07-20,0.5816,0.9292,0.4609,1.5094,1.8015,1.4748,8.2796,8.0235,7.797,45.02,107.89,3.8,9.38,8.81,6.9225,1.7458,1111.6,78.52,9.02,1.668,31.13,40.23,0.6855
2000-07-21,0.5865,0.9343,0.463,1.5167,1.794,1.4715,8.2795,7.9795,7.7965,44.8,109.08,3.8,9.343,8.7705,6.925,1.748,1113,78.25,8.9965,1.6638,31.08,40.443,0.6874
2000-07-24,0.586,0.9314,0.4597,1.514,1.797,1.4639,8.2798,8.005,7.796,44.77,108.92,3.8,9.329,8.784,6.955,1.7447,1114.2,78.44,8.9825,1.67,31.095,40.76,0.687
2000-07-25,0.5849,0.9391,0.4597,1.519,1.79,1.4653,8.2797,7.94,7.7971,44.95,109.3,3.8,9.3585,8.7195,6.96,1.7455,1116,78.59,8.944,1.6528,31.1,40.99,0.6879
2000-07-26,0.5904,0.9413,0.4607,1.5154,1.793,1.4665,8.2796,7.9215,7.7981,44.98,109.28,3.8,9.362,8.705,6.945,1.7428,1115.6,78.4,8.946,1.6493,31.08,41.19,0.6881
2000-07-27,0.5891,0.9331,0.4584,1.5116,1.7845,1.4713,8.2793,7.996,7.7975,44.95,109.15,3.8,9.37,8.807,6.942,1.7346,1115,78.4,9.0985,1.6605,31.08,40.92,0.6887
2000-07-28,0.5872,0.9246,0.4573,1.5025,1.786,1.4776,8.2794,8.066,7.7987,44.96,109.63,3.8,9.364,8.855,6.975,1.735,1117,78.4,9.16,1.6753,31.07,41.42,0.688
2000-07-31,0.5787,0.9266,0.454,1.4983,1.776,1.488,8.2792,8.0475,7.7988,45.15,109.68,3.8,9.368,8.864,6.965,1.7342,1116.9,78.4,9.172,1.6689,31.06,41.34,0.688
2000-08-01,0.5805,0.9228,0.4546,1.4992,1.786,1.4892,8.2788,8.084,7.7993,45.15,109.47,3.8,9.345,8.885,6.975,1.732,1115.8,78.45,9.217,1.6758,31.15,41.09,0.688
2000-08-02,0.583,0.9137,0.4542,1.4926,1.792,1.4813,8.2791,8.157,7.799,45.4,108.77,3.8,9.345,8.957,6.99,1.727,1115.8,78.43,9.259,1.6887,31.1,40.84,0.688
2000-08-03,0.5844,0.9042,0.4548,1.4947,1.802,1.4844,8.2796,8.2495,7.7992,45.4,108.36,3.8,9.388,9.012,7.01,1.7248,1115,78.46,9.335,1.7087,31.15,40.7,0.689
2000-08-04,0.5832,0.9075,0.4545,1.5022,1.793,1.4889,8.2798,8.218,7.7989,45.4,108.54,3.8,9.357,8.904,6.9675,1.7215,1116,78.46,9.246,1.7053,31.12,40.68,0.6888
2000-08-07,0.5862,0.9105,0.4542,1.507,1.796,1.4875,8.2799,8.192,7.7985,45.62,108.99,3.8,9.337,8.894,6.9515,1.7268,1118,78.46,9.1825,1.7005,31.15,41.26,0.6888
2000-08-08,0.5868,0.9019,0.4538,1.5022,1.8,1.4889,8.2799,8.269,7.7985,45.8,108.64,3.8,9.35,8.985,6.985,1.7255,1116.5,78.53,9.2445,1.7147,31.1,41.1,0.6887
2000-08-09,0.5786,0.8991,0.4511,1.4992,1.7965,1.4848,8.2798,8.292,7.7993,45.7,107.99,3.8,9.327,8.993,7.003,1.721,1115.3,78.4,9.25,1.7187,31.1,40.9,0.6888
2000-08-10,0.5818,0.9077,0.4518,1.498,1.798,1.4826,8.2799,8.22,7.7995,45.9,108.7,3.8,9.322,8.944,6.954,1.7145,1114.5,78.4,9.201,1.7065,31.1,40.85,0.6885
2000-08-11,0.5795,0.9046,0.4486,1.504,1.796,1.4839,8.2796,8.248,7.7998,45.9,108.68,3.8,9.279,8.951,6.899,1.7133,1116,78.4,9.218,1.7181,31.11,40.7,0.689
2000-08-14,0.581,0.9037,0.4507,1.506,1.804,1.4847,8.2795,8.2565,7.8003,45.85,109.52,3.8,9.246,8.93,6.9165,1.7163,1117,78.4,9.205,1.7214,31.1,40.74,0.689
2000-08-15,0.5831,0.9135,0.4483,1.5056,1.805,1.487,8.2788,8.164,7.7998,45.8,109,3.8,9.24,8.886,6.942,1.719,1116.3,78.45,9.153,1.7095,31.13,40.88,0.6893
2000-08-16,0.5897,0.9143,0.451,1.4988,1.808,1.4774,8.2797,8.1601,7.7998,45.8,108.55,3.8,9.183,8.855,6.9375,1.7175,1115.2,78.35,9.204,1.7093,31.13,40.83,0.6898
2000-08-17,0.5935,0.9152,0.453,1.4992,1.809,1.4759,8.2799,8.1505,7.7988,45.95,108.48,3.8,9.189,8.834,6.925,1.7163,1115,78.34,9.205,1.7085,31.1,40.85,0.6897
2000-08-18,0.5905,0.9068,0.4498,1.4895,1.817,1.4747,8.2797,8.221,7.799,45.9,108.43,3.8,9.25,8.894,6.947,1.7187,1115.1,78.2,9.263,1.7235,31.11,41.04,0.6895
2000-08-21,0.589,0.9027,0.45,1.49,1.821,1.4765,8.2799,8.2566,7.7992,45.73,108.53,3.8,9.261,8.921,6.962,1.717,1114.5,78.3,9.292,1.7275,31.1,40.92,0.6898
2000-08-22,0.5802,0.8965,0.4435,1.4797,1.818,1.4756,8.2799,8.32,7.7992,45.75,108.34,3.8,9.239,8.985,6.9885,1.717,1114.14,78.28,9.335,1.7405,31.08,40.83,0.6893
2000-08-23,0.5708,0.8967,0.4283,1.4813,1.818,1.4877,8.2793,8.317,7.8,45.9,107.02,3.8,9.2725,9.005,6.965,1.719,1114.8,78.06,9.332,1.7282,31.08,40.77,0.69
2000-08-24,0.5725,0.9028,0.4338,1.4806,1.822,1.4871,8.2799,8.261,7.8,46.05,106.89,3.8,9.244,8.99,6.949,1.7215,1114.2,78.1,9.279,1.7117,31.07,41.01,0.6898
2000-08-25,0.5737,0.9024,0.4357,1.4745,1.823,1.4828,8.2799,8.264,7.8,46.05,107.17,3.8,9.232,8.9795,6.905,1.721,1114.1,78.01,9.311,1.7095,31.1,40.86,0.6895
2000-08-28,0.5715,0.9002,0.434,1.4716,1.829,1.4845,8.2799,8.284,7.8,45.83,106.45,3.8,9.213,8.958,6.949,1.719,1111.9,78.01,9.345,1.713,31.08,40.8,0.6898
2000-08-29,0.5713,0.8966,0.4295,1.4616,1.832,1.4868,8.2799,8.32,7.8,46,106.2,3.8,9.2325,9.017,6.9525,1.7208,1110.2,78.01,9.411,1.7238,31.09,40.95,0.6903
2000-08-30,0.572,0.8924,0.4267,1.456,1.8241,1.4805,8.2788,8.35,7.8008,45.9,106.47,3.8,9.214,9.0465,6.96,1.7228,1108.6,77.9,9.44,1.736,31.09,40.96,0.6895
2000-08-31,0.5764,0.8878,0.4268,1.4515,1.82,1.472,8.2786,8.401,7.7992,45.9,106.66,3.8,9.2,9.0845,6.976,1.7213,1108.8,78.1,9.445,1.7425,31.1,40.89,0.6885
2000-09-01,0.5765,0.8993,0.4283,1.4605,1.824,1.4742,8.2787,8.293,7.7995,45.8,105.78,3.8,9.2075,9.0108,6.945,1.721,1105.7,78.2,9.338,1.723,31.1,40.9,0.6895
2000-09-04,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2000-09-05,0.5699,0.8876,0.4262,1.4522,1.8278,1.4752,8.279,8.41,7.7989,45.74,105.88,3.8,9.255,9.085,7.034,1.727,1105.5,78.2,9.4725,1.7488,31.08,41.25,0.6904
2000-09-06,0.5655,0.8702,0.425,1.4455,1.821,1.4843,8.2794,8.572,7.7985,45.65,106.08,3.8,9.318,9.224,7.085,1.732,1107.4,78.34,9.6575,1.778,31.1,41.4,0.6903
2000-09-07,0.5579,0.874,0.4172,1.438,1.8221,1.4777,8.279,8.5275,7.7995,46.05,105.1,3.8,9.314,9.185,7.105,1.7323,1111,78.32,9.56,1.772,31.1,41.42,0.6903
2000-09-08,0.5557,0.8664,0.4186,1.4196,1.822,1.4781,8.2794,8.611,7.7985,45.73,106.03,3.8,9.327,9.254,7.095,1.7372,1109.5,78.25,9.6515,1.7869,31.1,41.61,0.6905
2000-09-11,0.559,0.8624,0.429,1.4123,1.8187,1.48,8.2786,8.647,7.7987,45.65,105.97,3.8,9.2825,9.309,7.115,1.738,1109.5,78.38,9.731,1.7715,31.12,41.47,0.6905
2000-09-12,0.5586,0.8596,0.4262,1.402,1.827,1.4825,8.2787,8.687,7.7987,45.7,106.93,3.8,9.251,9.331,7.142,1.742,1109.5,78.38,9.766,1.771,31.11,41.61,0.6897
2000-09-13,0.555,0.864,0.422,1.4125,1.835,1.4838,8.277,8.6385,7.7985,45.7,107.11,3.8,9.283,9.3003,7.109,1.7455,1110,78.35,9.722,1.7635,31.12,41.81,0.6903
2000-09-14,0.549,0.8617,0.4231,1.406,1.833,1.4869,8.2773,8.6655,7.7988,45.8,107.25,3.8,9.307,9.325,7.15,1.7405,1115.2,78.4,9.755,1.7736,31.13,41.8,0.6895
2000-09-15,0.545,0.8572,0.418,1.4005,1.8445,1.4844,8.2771,8.707,7.7973,45.85,107.33,3.8,9.361,9.339,7.1735,1.7442,1119.9,78.5,9.796,1.7805,31.17,41.99,0.6897
2000-09-18,0.5417,0.8523,0.4112,1.4015,1.859,1.4905,8.2772,8.762,7.7972,46.15,106.87,3.8,9.4225,9.386,7.28,1.7478,1140,78.7,9.829,1.787,31.29,42.4,0.6898
2000-09-19,0.542,0.8514,0.413,1.408,1.855,1.488,8.2779,8.7695,7.7986,46.45,107.02,3.8,9.422,9.388,7.29,1.744,1127,78.75,9.8475,1.7765,31.28,42.32,0.6908
2000-09-20,0.5372,0.8462,0.4047,1.4107,1.857,1.4833,8.2775,8.825,7.799,46.3,106.77,3.8,9.456,9.43,7.335,1.7485,1127,78.95,9.875,1.7845,31.29,42.64,0.6908
2000-09-21,0.5428,0.8558,0.406,1.428,1.854,1.4873,8.2778,8.7255,7.7993,46.09,106.5,3.8,9.436,9.36,7.315,1.747,1128,79.4,9.815,1.7715,31.28,42.63,0.6908
2000-09-22,0.5455,0.8793,0.4115,1.4568,1.8575,1.4892,8.2787,8.4875,7.7983,46.18,107.94,3.8,9.475,9.14,7.25,1.749,1135,79.35,9.625,1.7295,31.21,42.8,0.6905
2000-09-25,0.549,0.8738,0.4111,1.454,1.844,1.489,8.2793,8.542,7.7986,46.16,107.63,3.8,9.428,9.181,7.239,1.747,1126,79.25,9.666,1.739,31.29,42.7,0.6908
2000-09-26,0.5506,0.8815,0.4142,1.46,1.8517,1.488,8.2791,8.4606,7.799,46.1,107.63,3.8,9.4035,9.13,7.205,1.7415,1120,79.3,9.623,1.7279,31.28,42.23,0.6903
2000-09-27,0.551,0.8805,0.4147,1.4607,1.849,1.4962,8.2795,8.467,7.7983,46.15,107.44,3.8,9.4145,9.14,7.255,1.7435,1114,79.2,9.659,1.7325,31.29,42.21,0.691
2000-09-28,0.549,0.8826,0.414,1.4635,1.8482,1.503,8.2799,8.4555,7.7978,46.05,107.59,3.8,9.426,9.0705,7.268,1.744,1115.9,79.2,9.6885,1.7288,31.29,42.5,0.6913
2000-09-29,0.5415,0.8837,0.4075,1.4787,1.844,1.507,8.2798,8.445,7.7971,46.06,107.9,3.8,9.44,9.0725,7.219,1.7395,1115.3,79.2,9.628,1.7265,31.324,42.15,0.6915
2000-10-02,0.545,0.8806,0.4035,1.4675,1.847,1.5108,8.279,8.471,7.797,46.1,108.81,3.8,9.4075,9.1269,7.1975,1.742,1118.18,79.2,9.6933,1.7322,31.29,42.3,0.6913
2000-10-03,0.54,0.8741,0.4047,1.4565,1.848,1.506,8.279,8.523,7.7942,46.18,108.66,3.8,9.399,9.179,7.235,1.7442,1120,79.25,9.78,1.7365,31.32,42.4,0.6917
2000-10-04,0.5365,0.8726,0.403,1.4558,1.852,1.499,8.279,8.533,7.794,46.17,109.29,3.8,9.44,9.205,7.244,1.7505,1120,79.45,9.8,1.7395,31.3,42.75,0.6918
2000-10-05,0.535,0.8685,0.401,1.4502,1.852,1.4954,8.279,8.583,7.7963,46.17,109.3,3.8,9.4575,9.2505,7.27,1.7496,1120,79.15,9.8292,1.7491,31.3,42.52,0.6915
2000-10-06,0.5339,0.868,0.402,1.4445,1.855,1.5013,8.279,8.584,7.796,46.17,108.81,3.8,9.466,9.2505,7.3,1.749,1119,79.2,9.84,1.7515,31.31,42.56,0.6918
2000-10-09,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2000-10-10,0.5339,0.8682,0.4032,1.4484,1.855,1.5014,8.2789,8.5775,7.797,46.25,107.9,3.8,9.465,9.268,7.37,1.75,1121.9,79.1,9.919,1.7515,31.31,42.86,0.6922
2000-10-11,0.536,0.8715,0.4061,1.462,1.86,1.5043,8.2786,8.545,7.7985,46.35,107.63,3.8,9.48,9.271,7.402,1.7504,1124,79.2,9.865,1.7328,31.33,43.14,0.692
2000-10-12,0.532,0.8644,0.3978,1.4735,1.862,1.5085,8.2786,8.615,7.7968,46.3,107.58,3.8,9.52,9.2925,7.46,1.7555,1124,79.25,9.905,1.7415,31.3,43.5,0.6923
2000-10-13,0.5297,0.8568,0.3982,1.4597,1.877,1.5135,8.2784,8.6915,7.7975,46.45,107.67,3.8,9.595,9.383,7.495,1.7545,1132,79.35,9.935,1.7595,31.6,43.58,0.6925
2000-10-16,0.523,0.8489,0.395,1.4455,1.871,1.5195,8.2781,8.7725,7.798,46.4,108.3,3.8,9.548,9.4325,7.5775,1.754,1130,79.35,10.013,1.779,32.05,43.31,0.693
2000-10-17,0.5188,0.8507,0.3937,1.4426,1.8735,1.5184,8.2784,8.7512,7.7975,46.35,108.15,3.8,9.547,9.45,7.565,1.7555,1136,79.35,10.007,1.7773,32.3,43.45,0.6933
2000-10-18,0.5187,0.8391,0.392,1.4464,1.876,1.52,8.2781,8.875,7.798,46.45,107.78,3.8,9.578,9.5775,7.7125,1.757,1140,79.25,10.115,1.7875,32.5,43.75,0.6924
2000-10-19,0.521,0.8406,0.3945,1.4422,1.875,1.5112,8.278,8.847,7.797,46.4,108.55,3.8,9.545,9.5035,7.67,1.7523,1140,79.25,10.065,1.7875,32.35,43.39,0.6928
2000-10-20,0.528,0.84,0.4008,1.4448,1.882,1.5119,8.2778,8.853,7.7975,46.4,109.04,3.8,9.558,9.49,7.585,1.7547,1132,79.35,10.12,1.7885,32.15,43.72,0.693
2000-10-23,0.5274,0.8364,0.4015,1.455,1.893,1.508,8.2784,8.9015,7.7987,46.45,108.45,3.8,9.573,9.494,7.58,1.7547,1141,79.25,10.113,1.7985,32.1,43.97,0.6936
2000-10-24,0.5256,0.8364,0.4027,1.449,1.901,1.5118,8.2784,8.8995,7.7991,46.48,108.08,3.8,9.571,9.524,7.6005,1.7515,1138,79.25,10.128,1.8005,32.05,43.77,0.694
2000-10-25,0.5191,0.827,0.3998,1.4335,1.925,1.5164,8.2782,9.005,7.799,46.7,108.05,3.8,9.627,9.585,7.62,1.7545,1140,79.2,10.245,1.8165,32.05,43.6,0.6942
2000-10-26,0.5185,0.8271,0.4,1.4313,1.946,1.5187,8.2785,8.995,7.8001,46.7,108.36,3.8,9.696,9.589,7.685,1.7553,1140,79.4,10.3,1.825,32.19,43.82,0.6944
2000-10-27,0.5233,0.8406,0.4025,1.4517,1.931,1.5275,8.2788,8.856,7.7995,46.78,108.75,3.8,9.635,9.443,7.606,1.7558,1138,79.35,10.1238,1.8065,32.26,43.77,0.6944
2000-10-30,0.5235,0.8432,0.4035,1.453,1.9185,1.5311,8.278,8.63,7.7997,46.78,108.99,3.8,9.604,9.3725,7.559,1.7556,1140,79.5,10.06,1.8068,32.35,43.79,0.694
2000-10-31,0.5181,0.8486,0.3962,1.4505,1.908,1.5273,8.2775,8.77,7.7995,46.9,109.15,3.8,9.564,9.279,7.56,1.7568,1139,79.46,9.997,1.7978,32.35,44.06,0.6942
2000-11-01,0.5227,0.8584,0.3955,1.4452,1.909,1.5263,8.2773,8.67,7.797,46.82,108.48,3.8,9.581,9.202,7.4987,1.7447,1138.3,79.1,9.892,1.7765,32.36,43.82,0.694
2000-11-02,0.5208,0.8594,0.3942,1.444,1.919,1.5333,8.277,8.677,7.7951,46.85,108.39,3.8,9.581,9.254,7.53,1.7433,1134.8,79.15,9.912,1.7799,32.25,43.8,0.6938
2000-11-03,0.5249,0.8614,0.396,1.4484,1.937,1.5348,8.2768,8.647,7.7974,46.7,107.58,3.8,9.61,9.231,7.5325,1.7335,1136.3,79.2,9.915,1.7667,32.15,43.48,0.695
2000-11-06,0.528,0.8584,0.3993,1.432,1.941,1.5305,8.2771,8.682,7.7982,46.64,107.34,3.8,9.64,9.302,7.548,1.7323,1135,80.06,9.998,1.7725,32.15,43.4,0.6948
2000-11-07,0.528,0.8583,0.3985,1.431,1.9545,1.5315,8.2769,8.681,7.7985,46.7,107.3,3.8,9.6475,9.276,7.624,1.7364,1139,80.38,10.001,1.7728,32.15,43.63,0.6952
2000-11-08,0.5264,0.8559,0.3975,1.4236,1.955,1.5432,8.2772,8.7075,7.799,46.72,107.57,3.8,9.618,9.295,7.6645,1.7383,1136.5,80.2,10,1.7775,32.13,43.6,0.6954
2000-11-09,0.5252,0.8574,0.3995,1.4242,1.963,1.5455,8.2768,8.6944,7.799,46.75,107.41,3.8,9.648,9.2935,7.7425,1.7405,1132,79.9,10.022,1.7739,32.1,43.6,0.6952
2000-11-10,0.522,0.8625,0.397,1.4305,1.951,1.546,8.2772,8.647,7.7992,46.78,107.83,3.8,9.605,9.2825,7.602,1.7432,1137,80,9.9685,1.7657,32.07,43.73,0.6955
2000-11-13,0.5205,0.8607,0.3958,1.4388,1.959,1.5472,8.2768,8.663,7.7991,46.77,107.7,3.8,9.5705,9.2945,7.65,1.7435,1141,80.4,10.048,1.7637,32.17,43.67,0.6956
2000-11-14,0.519,0.8573,0.3958,1.4306,1.945,1.5445,8.2773,8.7065,7.7995,46.85,108.15,3.8,9.495,9.3784,7.658,1.744,1139,80.4,10.1048,1.7723,32.18,43.73,0.6958
2000-11-15,0.5203,0.857,0.3985,1.4257,1.949,1.551,8.2768,8.706,7.7995,46.83,108.75,3.8,9.465,9.363,7.689,1.7455,1138.7,80.4,10.094,1.7815,32.15,43.69,0.696
2000-11-16,0.5183,0.8532,0.397,1.4228,1.9475,1.5523,8.2773,8.743,7.799,46.85,109.08,3.8,9.497,9.371,7.685,1.7525,1141.3,80.1,10.14,1.7883,32.24,44.165,0.696
2000-11-17,0.519,0.8516,0.4005,1.423,1.968,1.56,8.2769,8.755,7.7998,46.82,108.86,3.8,9.478,9.391,7.7075,1.7545,1144.5,80.6,10.17,1.7915,32.31,44.26,0.6958
2000-11-20,0.5134,0.8486,0.3972,1.4222,1.929,1.5592,8.2779,8.7911,7.7999,46.9,109.79,3.8,9.457,9.418,7.7675,1.757,1157,80.7,10.2136,1.8,32.48,44.38,0.6955
2000-11-21,0.5112,0.8458,0.3932,1.416,1.926,1.5553,8.2786,8.826,7.7999,46.85,110.29,3.8,9.414,9.497,7.82,1.7569,1168,80.9,10.301,1.7995,32.5,44.23,0.696
2000-11-22,0.5194,0.8423,0.3993,1.4077,1.929,1.5473,8.2782,8.86,7.8,46.86,110.16,3.8,9.376,9.513,7.83,1.7555,1179,81,10.302,1.805,32.9,43.7,0.6962
2000-11-23,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2000-11-24,0.5215,0.8382,0.3993,1.3997,1.959,1.5396,8.2779,8.902,7.8,46.91,111.38,3.8,9.399,9.56,7.835,1.76,1191,81,10.36,1.8085,32.9,43.77,0.6967
2000-11-27,0.5261,0.85,0.406,1.4155,1.9625,1.5348,8.278,8.7725,7.8,46.9,110.7,3.8,9.371,9.4325,7.771,1.7542,1189,81,10.2425,1.7803,32.9,43.52,0.6975
2000-11-28,0.5223,0.8547,0.4057,1.4182,1.98,1.5371,8.2777,8.278,7.8005,46.93,110.23,3.8,9.412,9.393,7.7875,1.756,1189,81.1,10.1694,1.7633,32.85,43.72,0.697
2000-11-29,0.5228,0.8577,0.4042,1.4209,1.958,1.5405,8.2774,8.6975,7.7999,46.95,111.28,3.8,9.396,9.37,7.774,1.7575,1204,81.2,10.133,1.7595,33.08,43.92,0.697
2000-11-30,0.5262,0.8694,0.4092,1.421,1.9722,1.5355,8.2777,8.5767,7.8,46.87,110.93,3.8,9.41,9.284,7.75,1.7547,1217,81.2,10.04,1.7365,33.08,43.805,0.6975
2000-12-01,0.5372,0.8765,0.415,1.4373,1.981,1.5389,8.2775,8.51,7.8001,46.89,111.15,3.8,9.42,9.2475,7.655,1.749,1211,81.1,9.9,1.7285,33.05,43.77,0.6977
2000-12-04,0.5431,0.8875,0.4216,1.4523,1.984,1.5458,8.2771,8.405,7.7995,46.88,111.07,3.8,9.414,9.1575,7.645,1.7445,1220,81.1,9.725,1.706,33.05,43.7,0.6978
2000-12-05,0.5405,0.8804,0.4209,1.441,1.96,1.5438,8.277,8.4705,7.8,46.8,111,3.8,9.375,9.184,7.655,1.7438,1204,81.1,9.742,1.7153,33.05,43.68,0.698
2000-12-06,0.5448,0.8877,0.425,1.4365,1.967,1.5323,8.277,8.397,7.7974,46.78,110.42,3.8,9.408,9.0711,7.582,1.743,1201,81.2,9.63,1.7078,33.05,43.62,0.6983
2000-12-07,0.547,0.8891,0.4272,1.44,1.974,1.5223,8.277,8.39,7.7975,46.8,110.7,3.8,9.429,9.125,7.6175,1.7335,1201,81.2,9.713,1.7015,33.08,43.44,0.698
2000-12-08,0.5445,0.8838,0.4274,1.4442,1.969,1.5205,8.2769,8.434,7.7963,46.8,111.29,3.8,9.399,9.155,7.64,1.7363,1192,81.1,9.735,1.7063,33.06,43.61,0.698
2000-12-11,0.54,0.8771,0.4227,1.4554,1.962,1.5227,8.2773,8.498,7.7969,46.78,110.77,3.8,9.4465,9.211,7.668,1.7332,1184,82.1,9.7205,1.715,33.1,43.49,0.6967
2000-12-12,0.542,0.8775,0.4214,1.448,1.968,1.5249,8.2771,8.4945,7.7974,46.78,111.5,3.8,9.471,9.211,7.743,1.7355,1191,82.1,9.7195,1.7144,33.06,43.55,0.6986
2000-12-13,0.538,0.8755,0.4205,1.451,1.965,1.5205,8.277,8.514,7.8003,46.8,112.4,3.8,9.4505,9.247,7.7725,1.7415,1192.1,82.2,9.792,1.7175,33.16,43.6,0.6988
2000-12-14,0.5397,0.8858,0.4211,1.4665,1.965,1.5165,8.2768,8.418,7.8003,46.8,112.42,3.8,9.417,9.175,7.7375,1.738,1203,82.25,9.68,1.699,33.1,43.55,0.6993
2000-12-15,0.5458,0.8981,0.4279,1.4763,1.965,1.5174,8.2768,8.3,7.8,46.8,112.55,3.8,9.409,9.028,7.69,1.7355,1208,82.35,9.6,1.6795,33.1,43.45,0.6985
2000-12-18,0.5416,0.8929,0.431,1.4677,1.953,1.5254,8.2774,8.353,7.8,46.79,112.06,3.8,9.38,9.0575,7.68,1.7373,1206,82.35,9.68,1.6845,33.1,43.36,0.699
2000-12-19,0.5435,0.8902,0.4292,1.462,1.955,1.522,8.2772,8.381,7.7997,46.75,112.55,3.8,9.37,9.106,7.715,1.7375,1209,82.7,9.781,1.694,33.1,42.97,0.6995
2000-12-20,0.5491,0.9058,0.4356,1.4737,1.958,1.5215,8.2769,8.231,7.8002,46.75,112.58,3.8,9.435,8.996,7.66,1.7318,1218,82.8,9.59,1.6765,33.18,42.68,0.699
2000-12-21,0.5533,0.9112,0.4384,1.4707,1.953,1.5185,8.2768,8.19,7.7993,46.74,112.18,3.8,9.585,8.983,7.63,1.7317,1228.8,82.7,9.587,1.6722,33.2,42.55,0.7
2000-12-22,0.555,0.923,0.4405,1.4783,1.958,1.5168,8.2777,8.082,7.7999,46.77,112.75,3.8,9.604,8.86,7.5675,1.7258,1237.3,82.2,9.539,1.6485,33.2,42.1,0.7
2000-12-25,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2000-12-26,0.5588,0.9292,0.442,1.48,1.961,1.5099,8.2769,8.03,7.7993,46.75,113.62,3.8,9.53,8.8082,7.55,1.727,1252.5,82.4,9.502,1.6342,33.2,42.3,0.6995
2000-12-27,0.559,0.9304,0.4435,1.4912,1.96,1.511,8.277,8.019,7.7988,46.73,114.2,3.8,9.577,8.8825,7.5375,1.7325,1260,82.45,9.5725,1.6435,33.25,42.72,0.6997
2000-12-28,0.5522,0.9257,0.4398,1.4907,1.955,1.5073,8.2781,8.057,7.799,46.75,114.62,3.8,9.607,8.926,7.5625,1.7335,1253,82.45,9.555,1.645,33.2,43.33,0.7003
